Horizontal_vibration_signals,Vertical_vibration_signals
-0.04410739988088608,-1.2721896171569824
0.731813907623291,-0.7418394088745117
-0.47070980072021484,0.1851201057434082
-0.8657097816467285,-0.12910369783639908
-0.2800107002258301,-0.5523562058806419
-0.10597709566354752,-0.010359300067648292
-0.3781319037079811,0.2632498927414417
-0.4672408103942871,0.0857711024582386
0.025880299508571625,0.4719376936554909
-0.34760240465402603,0.41582580655813217
-0.6506562232971191,-0.37834640592336655
-0.004673000075854361,0.4109621047973633
0.4449129104614258,0.7140874862670898
-0.12151000089943409,0.9375215321779251
-0.00939370016567409,0.599050484597683
0.6231426820158958,0.3892422094941139
0.3038048930466175,0.011968599865213037
0.4074573889374733,0.16760829836130142
0.36829710006713867,0.3098011016845703
0.16499759629368782,0.5057454109191895
0.1717687025666237,0.0992537010461092
-0.019884100183844566,-0.2709030918776989
0.40383338928222656,-0.7283449172973633
0.8343338966369629,-0.538325309753418
0.283050499856472,-0.6465435028076172
0.3160237893462181,-0.002002700057346374
0.01711850054562092,-0.26401279494166374
-0.009250600123777986,-0.5283356085419655
0.36492351442575455,0.10696649551391602
0.3481864929199219,0.08131270296871662
0.48830509185791016,-0.1765131950378418
0.5573749914765358,-0.4403829947113991
0.013792499667033553,-0.5232096090912819
-0.10491609573364258,-0.29910799115896225
0.04655119962990284,0.2683163061738014
0.24878980591893196,1.0017871856689453
0.1357079017907381,0.7641314715147018
-0.5358457937836647,0.16617769375443459
-0.433349609375,-0.094032296910882
-0.6667972356081009,0.36355260759592056
-0.5755544081330299,1.1657475680112839
-0.8366227149963379,1.607966423034668
-0.3781795874238014,1.5660405158996582
-0.08752349764108658,1.0837435722351074
-0.588989295065403,0.535428486764431
-0.422513484954834,0.919341966509819
0.8110880851745605,1.2102842330932617
0.691688135266304,0.9343981742858887
-0.41921138763427734,0.7851480692625046
-0.17142299562692642,0.24389030411839485
0.19278530031442642,0.5952597036957741
-0.23080110549926758,0.7770538330078125
-0.5346537008881569,0.5934476852416992
0.30858520418405533,0.08106229826807976
0.04165169782936573,0.13557669706642628
-0.9372950345277786,-0.26689769700169563
-0.40496591478586197,0.11525150388479233
-0.292742308229208,0.45567750930786133
-0.13554099947214127,0.4763602837920189
0.242996197193861,-0.14606709592044353
0.010764600010588765,-0.43268200010061264
0.19876960664987564,-0.602567195892334
0.3033160977065563,-0.41736360639333725
0.20052190870046616,-0.14085769653320312
0.5763887986540794,-0.31473640352487564
0.3854275122284889,-0.42999979108572006
-0.10918379761278629,-0.36144260317087173
-0.4319309815764427,-0.21575689315795898
-0.8383750915527344,0.159072894603014
-0.09138580411672592,-0.3249048814177513
0.09375809691846371,-0.17451049759984016
-0.44574741274118423,-0.6998062133789062
-0.34079551696777344,-0.6774783134460449
-0.18723009154200554,-0.6699681282043457
-0.5028009042143822,-0.22656919434666634
0.017654900439083576,-0.4337430000305176
0.13775830157101154,-0.6195187941193581
-0.22742750123143196,-0.9803891181945801
-0.11707539670169353,-0.7018446922302246
-0.28655530884861946,-0.6743192672729492
-0.47174688428640366,0.39995908737182617
-0.2191304974257946,-0.09272100403904915
0.31163690611720085,0.0534891989082098
-0.076639698818326,-0.4246950149536133
-0.5082488059997559,-0.26797059923410416
-0.23065809160470963,-0.590825118124485
-0.15437600202858448,-0.07215740159153938
0.058340998366475105,0.04935259930789471
0.08044240064918995,-0.22628309205174446
0.06656649988144636,-0.34580230712890625
0.49799680709838867,-0.7803679257631302
0.7327557355165482,-0.7225275039672852
0.4182577133178711,-0.6581544876098633
0.568532906472683,-0.4171967878937721
0.9632349014282227,-0.20220279693603516
0.6923794746398926,0.04223589785397053
0.41483640670776367,0.06911749951541424
0.4107952117919922,-0.21582840010523796
0.3126024827361107,-0.16247030347585678
-0.09509329684078693,0.27279850095510483
-0.07992980070412159,0.6514906883239746
-0.2907991036772728,1.0039926320314407
-0.563502311706543,0.6893516331911087
-0.5371212959289551,0.2927541919052601
-0.7593750953674316,0.16248229891061783
-0.5503058061003685,0.08621219545602798
-0.0315546989440918,0.36448240280151367
-0.1926063932478428,0.41252370923757553
-0.2626181021332741,0.08111000061035156
-0.1198291964828968,-0.07436280138790607
0.04793410189449787,-0.141871003434062
-0.2221704088151455,0.029122799169272184
-0.6753206253051758,0.556635893881321
-0.783228874206543,0.8751392364501953
-0.3769994154572487,1.0573148727416992
-0.8229613304138184,0.3553270921111107
0.16406770795583725,0.6268143653869629
0.3489017114043236,0.6161094084382057
-0.020253700204193592,0.8101940155029297
0.6888390332460403,0.57570930570364
1.0585427284240723,0.15282629989087582
1.1670588701963425,-0.3441334143280983
1.4071345329284668,-0.14340880326926708
0.7406116276979446,-0.4763007164001465
0.33203359693288803,-0.2955316938459873
0.7906079292297363,-0.8461595326662064
-0.024914699606597424,-0.39379600435495377
-0.02828839933499694,-0.6797432899475098
-0.10616780258715153,-0.16303060576319695
-0.4561663046479225,-0.6733179092407227
-0.33463239669799805,-0.16578439623117447
-0.3946543112397194,-0.6128787994384766
-0.4786849021911621,-0.22001270204782486
0.1774311065673828,0.061285500414669514
-0.09876489639282227,0.08751150220632553
-0.31958818435668945,-0.24558309465646744
-0.09441380389034748,-0.14466050080955029
0.20453929901123047,-0.15506739728152752
-0.1244783028960228,0.46949390321969986
-0.3914833068847656,1.0767816752195358
-0.37049058824777603,0.36127571016550064
-0.6774663925170898,0.2342819981276989
-0.5628823861479759,0.0415564002469182
-0.4904628172516823,0.28655530884861946
-0.13802049681544304,0.3632783889770508
0.03265140112489462,0.2633452042937279
-0.6729245185852051,-0.5399345979094505
-0.11003020219504833,-0.3209114074707031
-0.20989179611206055,-0.2935528941452503
0.020182100124657154,-0.09204150177538395
0.4042983055114746,-0.37866830825805664
0.05663630086928606,-0.15056129544973373
0.24642940610647202,-0.9021162986755371
0.0272511993534863,-0.5817412957549095
-0.32464269548654556,-0.57570930570364
0.8102297782897949,0.15616419725120068
-0.09050370194017887,0.06790160201489925
-0.538027286529541,0.005614800029434264
0.08363720029592514,-0.6282210350036621
-0.2037644013762474,0.19059179350733757
-0.6875991821289062,0.3578662872314453
-0.021505400072783232,0.8989930152893066
-0.0654340023174882,0.431823693215847
0.5457520112395287,0.8030890673398972
0.0378609006293118,0.23274419829249382
0.22165780887007713,1.0647892951965332
0.9413242340087891,1.1833667755126953
0.17204279080033302,1.6088128089904785
-0.2821921929717064,1.380300521850586
0.2530694007873535,1.1276006698608398
-0.8753538131713867,0.7045865058898926
-0.4235386848449707,1.2033820152282715
-0.06182190030813217,1.4428496360778809
-0.4862784966826439,1.594400405883789
0.2915620990097523,1.2895822525024414
0.15263560228049755,0.1713990978896618
0.27426479384303093,0.1878022961318493
0.3679155930876732,0.31490329653024673
-0.05521770101040602,0.09231570176780224
-0.18194910138845444,0.19201040267944336
-0.14169219881296158,-0.029408899135887623
-0.12565850280225277,-0.792992115020752
-0.28769969940185547,-0.7627487182617188
0.12691020034253597,-0.939333364367485
0.28679370880126953,-1.1551619321107864
-0.10080340318381786,-0.8104681968688965
0.054669398814439774,-0.2627729997038841
0.19997360184788704,-0.7590532302856445
0.5529522895812988,-0.3124118037521839
-0.08233790285885334,0.08943079970777035
0.20715000107884407,0.11010169982910156
0.6564736366271973,-0.06091590039432049
-0.03368850098922849,0.4262090101838112
0.27997490018606186,-0.21866559982299805
0.35767558962106705,0.44542551040649414
-0.558924712240696,0.6629347801208496
-0.33991340547800064,1.0437607765197754
0.015771399484947324,0.2937317080795765
-0.3647923097014427,0.7383584976196289
-0.46406980603933334,-0.07921460084617138
-0.031030199024826288,0.031876598950475454
-0.28569700196385384,-0.21768810227513313
-0.3502250090241432,0.07168049924075603
-0.38559440523386,-0.23989679291844368
0.06923680193722248,-0.30721429735422134
-0.2054929919540882,-0.5067824944853783
-0.5917191877961159,-1.070725917816162
0.4230022057890892,-0.67733533680439
0.22681949660182,-0.4648805037140846
-0.5984425917267799,-1.0416269302368164
0.1792789064347744,-0.9233474731445312
0.6978154182434082,-0.8920788764953613
-0.5349874123930931,-0.968170166015625
-0.40543079376220703,-0.9417414665222168
0.09354350157082081,-0.6321191787719727
-0.14246700331568718,-0.19298790022730827
-0.3467082977294922,-0.35842660814523697
0.4346489906311035,0.0822663027793169
-0.007164499838836491,-0.1666427031159401
-0.08434060029685497,0.18711090087890625
-0.2595544047653675,-0.43108459562063217
0.11885169893503189,-0.061571598052978516
0.02598759951069951,-0.1140832994133234
-0.3723740950226784,-0.16764400526881218
0.29044149443507195,-0.34325119107961655
-0.17360450699925423,-0.2092004008591175
-0.5584478005766869,-0.3536105155944824
0.0570177985355258,0.26271339505910873
-0.36219358444213867,0.11265279725193977
-1.0399342328310013,0.424957312643528
0.02571339951828122,-0.05491970106959343
-0.5521655082702637,0.6156086921691895
-0.4167914018034935,0.19334549084305763
-0.04041189793497324,1.1734365671873093
0.035226300824433565,1.2879014015197754
0.42164329439401627,1.6300320625305176
1.1353731155395508,0.6488323211669922
0.37999149411916733,0.5660057067871094
0.6731629371643066,0.6759166717529297
0.15692710876464844,1.237177774310112
-0.1840711012482643,1.4560937881469727
0.14795060269534588,1.7258167266845703
-0.286257304251194,1.1431217193603516
0.09348389692604542,0.674128532409668
0.7417917251586914,0.7239819318056107
0.036704500671476126,1.0455608367919922
0.5671143904328346,1.0422707349061966
0.5755066871643066,1.0282515734434128
0.048458599485456944,0.8312225341796875
0.26273729279637337,0.2798556908965111
-0.22338630631566048,0.03877880051732063
0.12321470305323601,0.15605689957737923
0.418090783059597,-0.3111720085144043
-0.10821820236742496,-0.3641248121857643
0.062084197998046875,0.1160144992172718
0.9000062942504883,0.5628227815032005
0.5687713995575905,0.030565299093723297
1.0048388689756393,-0.10610819794237614
0.682985782623291,-0.44910911470651627
0.2606152929365635,-0.35967830568552017
0.40017370134592056,0.18750429153442383
-0.14165639877319336,0.17668010666966438
-0.610649585723877,0.35622119903564453
-0.19249919801950455,-0.18938779830932617
-0.21364690735936165,0.22063260897994041
-0.4142642021179199,-0.22019149735569954
0.19617080688476562,0.7341384887695312
-0.25898220017552376,0.5340218916535378
-0.4875541105866432,0.9769917279481888
-0.02177949994802475,0.5572199821472168
-0.030040699057281017,1.190638467669487
-0.611269511282444,0.9746432304382324
0.35365819931030273,0.8622168749570847
-0.3673553094267845,0.5250335112214088
-0.02648829948157072,0.3275037184357643
0.21049980074167252,0.43767690658569336
-0.07621049880981445,0.4043937101960182
-0.09688139893114567,0.33843521028757095
0.01858470030128956,-0.2327561005949974
0.3047466091811657,-0.7527828216552734
0.1478790957480669,-0.8690834045410156
0.046920799650251865,-1.1601685732603073
0.05916359834372997,-1.0988473892211914
-0.11931659653782845,-1.30690336227417
-0.10482070036232471,-1.13142728805542
-0.19221309572458267,-1.5103697776794434
-0.428008995950222,-1.1036872863769531
0.06730560213327408,-0.9239792823791504
-0.4427909851074219,-0.5905747041106224
-0.2708912082016468,-0.7762312889099121
-0.5549788102507591,-0.4714846983551979
-0.26383399963378906,-0.7722139358520508
-0.32749179750680923,-0.21750930696725845
-0.6947994232177734,0.22087100893259048
-0.8338689804077148,0.3254413977265358
-0.5022406950592995,0.1079798024147749
-0.7130742073059082,0.26308299973607063
-1.188826635479927,0.14874939806759357
-0.6978511810302734,-0.0396252004429698
-0.32068490982055664,0.4906773939728737
-0.3968238830566406,0.49866441637277603
-0.3214002028107643,0.4601478949189186
0.14624600298702717,-0.0369191006757319
0.34416910260915756,0.3780961036682129
0.5282760038971901,-0.1953602023422718
-0.025904199574142694,0.14973879791796207
0.1689434051513672,-0.0434398977085948
-0.11225939728319645,0.11906620115041733
-0.11811260133981705,-0.36739110946655273
-0.14486310072243214,-0.026869799476116896
-0.005602799938060343,-0.23952720686793327
0.11955499649047852,0.04459619987756014
0.19413229078054428,-0.36982301622629166
0.44574741274118423,-0.22482870146632195
0.34426450729370117,0.014507799642160535
-0.2442597970366478,0.00866650021634996
0.0847340002655983,0.4043221101164818
-0.02398489974439144,0.13141630217432976
-0.5522966012358665,0.02702469937503338
-0.5744099989533424,-0.4750967025756836
-0.14090539887547493,0.007247899775393307
-0.1417636964470148,0.46982768923044205
-0.46590570360422134,0.17267469316720963
0.021660299971699715,0.8138895034790039
0.4822373017668724,0.37653449922800064
0.4347323998808861,0.39865970611572266
0.23376939818263054,0.17054079100489616
0.7035017013549805,0.578463114798069
0.5576014891266823,0.12241600081324577
-0.3615260124206543,0.49370530992746353
-0.3657341003417969,0.4947661980986595
0.027334699407219887,-0.4130363091826439
-0.27556419372558594,0.15488860197365284
-0.7401943206787109,-0.3948212042450905
-0.16078950837254524,-0.6206632032990456
0.0480055995285511,-0.969851016998291
-0.06649489980190992,-0.5524634942412376
0.4040718078613281,-1.1008858680725098
0.5047916993498802,-0.5940556898713112
0.3387570008635521,-0.7151246070861816
0.5019187927246094,-0.5501985922455788
0.46296119689941406,-0.4278421029448509
-0.13844969682395458,-0.13748410157859325
0.4047274962067604,-0.5706191062927246
0.3086090087890625,-0.038731100503355265
0.12166500091552734,-0.19696950912475586
0.5428553000092506,-0.04793410189449787
0.6994246691465378,0.17182830721139908
0.583040714263916,0.38867000490427017
0.7279157638549805,-0.12395380064845085
0.9836912155151367,0.476229190826416
0.2688884921371937,0.8880853652954102
-0.41900869458913803,0.8327723294496536
-0.0009059999865712598,0.6267189979553223
0.4154204949736595,0.5499600991606712
-0.12524129822850227,0.3904819115996361
-0.12062789872288704,0.2218366041779518
0.5429505929350853,-0.18682479858398438
0.6209493055939674,-0.7351397722959518
0.19571779295802116,-0.4209756851196289
-0.12080670334398746,-0.7436990737915039
-0.021851100027561188,-0.8592844009399414
0.3538966178894043,-0.9313582628965378
-0.4537105932831764,-1.0789989680051804
-0.6759048253297806,-1.0383129119873047
-0.3260016068816185,-0.48308368772268295
0.18311740830540657,-0.21899940446019173
0.1241088006645441,-0.31168460845947266
0.03688340075314045,0.1516580954194069
0.49436088651418686,-0.6568192690610886
0.7580041885375977,-0.16759630292654037
0.3123760037124157,0.16958709806203842
0.20062919706106186,0.44562820345163345
0.7363200187683105,-0.0586867006495595
0.35622119903564453,0.2093195915222168
-0.44497251510620117,-0.7781147956848145
-0.18601419404149055,-0.4631638899445534
0.22068019956350327,0.3253341093659401
-0.9770513325929642,0.7144094258546829
-0.4767299070954323,0.048589701764285564
0.23006200790405273,0.6001710891723633
-0.22829769179224968,0.7050752639770508
-0.1363276969641447,0.8396387100219727
0.04171129781752825,0.7026433944702148
0.13891460373997688,0.5394816026091576
0.2519726939499378,0.3804684057831764
-0.4220486059784889,0.08159879595041275
-0.6992816925048828,0.720679834485054
-0.4567265883088112,0.2106785960495472
-0.41283369064331055,0.46291351318359375
-0.7510781288146973,0.08795260451734066
-0.35990480333566666,-0.005292900023050606
-0.0004292000085115433,-0.04720690194517374
0.164866391569376,0.7669209688901901
-0.3381013870239258,0.4684329032897949
0.5753039941191673,0.10358099825680256
0.6302475929260254,0.05617139860987663
-0.12352470308542252,0.20307300612330437
-0.23653509095311165,0.26880500838160515
0.16515249386429787,0.43011900037527084
0.44649839401245117,-0.22416109219193459
-0.11366610415279865,-0.5855679884552956
-0.14305110089480877,-0.7938026636838913
0.418245792388916,-0.32947059720754623
-0.05338190123438835,0.0011324999650241807
0.048661199398338795,0.024437899701297283
0.25850530713796616,-0.4495977982878685
0.14368300326168537,0.09331700392067432
0.23519989103078842,-0.21666290238499641
0.007987000280991197,0.09883640334010124
-0.3148556128144264,-0.2272964082658291
-0.07961990311741829,0.34656520932912827
0.031161298975348473,-0.4221438989043236
0.30568839982151985,0.09315010160207748
0.5567193031311035,-0.44205188751220703
1.0263562202453613,-0.3414034843444824
0.1889348030090332,-0.36895278841257095
0.566565990447998,0.1515269000083208
0.9913206100463867,0.12431140057742596
0.08550879545509815,0.4947543144226074
-0.138628501445055,0.15273090451955795
0.2290486916899681,0.5567669868469238
-0.3065944090485573,0.7009387016296387
-0.18730159848928452,0.6356000900268555
0.16810890287160873,0.013160699745640159
0.4735589027404785,-0.024712099693715572
0.217819195240736,0.0018358000670559704
0.21446939557790756,0.17380710691213608
0.7721900939941406,0.01930000027641654
0.7938385009765625,-0.6635904312133789
0.351870097219944,-0.9596704691648483
0.36013130098581314,-1.3541936874389648
0.3157496079802513,-1.0756134986877441
0.08196829818189144,-0.8060216903686523
0.470888614654541,-0.3013611026108265
0.13233420439064503,-1.0860443115234375
0.12272600084543228,-1.2402533739805222
0.7579802721738815,-1.2161970138549805
0.38113590329885483,-1.3675928115844727
0.7375001907348633,-0.8249043673276901
0.557100810110569,-0.7687568664550781
-0.20948650315403938,-1.2874603271484375
0.3036976046860218,-1.0193586349487305
-0.20202400162816048,-0.4410504922270775
-0.9831666946411133,-0.2181529998779297
-0.8566737174987793,-0.29404159635305405
-1.167607307434082,-0.4062056913971901
-0.7939696311950684,-0.12791159562766552
-0.6580114364624023,-0.05193950142711401
-0.7606267929077148,0.41625499725341797
-0.39534568786621094,0.667273998260498
0.2133489027619362,0.13866419903934002
-0.5314468964934349,0.6569027900695801
-0.26129480451345444,0.22230150178074837
-0.22857189178466797,-0.13780590146780014
-0.7345438003540039,-0.27774570509791374
-0.29165739193558693,0.49126148223876953
0.023627299815416336,0.07247920148074627
-0.5176424980163574,0.008010899764485657
-0.22050140425562859,0.1553655043244362
0.25627609342336655,-0.533759593963623
0.24464130401611328,0.2823233976960182
-0.17403360456228256,0.09707209654152393
0.1876235008239746,0.45028921216726303
0.0799775030463934,0.19871000200510025
-0.24781230837106705,0.7199286669492722
-0.28676990419626236,-0.1311659999191761
0.8376240730285645,-0.16813280060887337
0.2345561981201172,-0.3658771887421608
-0.40247440338134766,0.1266718003898859
0.41500329971313477,-0.25130510330200195
0.09704830124974251,-0.27147529646754265
-0.49659010022878647,-0.3301382064819336
-0.057613798417150974,0.007808199734427035
-0.5768775939941406,-0.0010848000238183886
-0.43157339096069336,0.01858470030128956
0.23608209565281868,-0.2566695027053356
0.24291280657052994,-0.15125270001590252
-0.016283999430015683,0.29795169830322266
-0.30788179486989975,0.305402297526598
-0.061011300422251225,0.2632855996489525
-0.12472869828343391,-0.08037090301513672
-0.49965381622314453,-0.5205630883574486
0.22151470184326172,-0.36238428205251694
0.7493138313293457,-0.26874540373682976
0.25391580536961555,0.092923603951931
1.1538147926330566,0.38335319608449936
1.3186931610107422,0.25277139618992805
0.4876613989472389,-0.10715720243752003
0.7183670997619629,-0.01312489970587194
0.6594538688659668,0.2586841955780983
-1.178419589996338,-0.09440179914236069
-0.3108859062194824,0.26503799483180046
-0.2924681082367897,0.0944375991821289
-0.5600690841674805,0.26112789288163185
0.07071500178426504,0.15910860151052475
0.5688310042023659,-0.32422538846731186
0.9700894355773926,-0.6240725889801979
0.7310748100280762,-0.4888654127717018
0.02872939920052886,-0.5170464888215065
0.6466866284608841,0.5636930093169212
0.4588603973388672,-0.1850724034011364
-0.6327270716428757,0.753033235669136
0.4161715880036354,-0.4859327897429466
0.8910298347473145,0.601041316986084
-0.0914692971855402,-0.5431770905852318
0.7927536964416504,0.9548425674438477
0.8621097356081009,-0.3063797950744629
-0.10824199765920639,0.9189844131469727
0.7381439208984375,-0.3427981957793236
0.29941799119114876,0.38160089403390884
-0.004732600064016879,0.07979869842529297
0.2798556908965111,0.20636320114135742
-0.12460949830710888,-0.8457422256469727
-0.2603173069655895,-0.008463899721391499
-0.4820704087615013,-0.2394556999206543
-0.7816792279481888,0.08789299987256527
-0.79865463078022,0.5727053061127663
-0.554502010345459,0.3684043884277344
-0.7497668266296387,-0.4091500863432884
-0.7802724838256836,0.7650136947631836
-0.3818393126130104,0.06282330024987459
0.060880198143422604,0.018501300364732742
-0.291979294270277,0.18701549619436264
-0.3580451011657715,0.11172289960086346
-0.46716928482055664,-0.23524759337306023
-0.5290627107024193,0.33255819231271744
0.0431538000702858,-0.07717609871178865
-0.4221558943390846,-0.2683042921125889
-0.5740642920136452,-0.08039469830691814
0.015556799480691552,-0.5092382058501244
0.544130802154541,-0.18185380846261978
0.09150509722530842,0.05319119896739721
-0.13411049731075764,0.10173319838941097
-0.00792739971075207,-0.6173133850097656
0.5610347166657448,-0.44683221727609634
-0.21744970232248306,-0.9218931198120117
-1.2564778327941895,-0.14227629639208317
-0.4753708839416504,-0.31882520765066147
0.16036029905080795,-0.24385450407862663
-0.39560791105031967,-0.710749626159668
0.10304450057446957,-0.402831993997097
0.5918740853667259,-1.5103340148925781
-0.10536910034716129,-0.45417550951242447
-0.24108890444040298,-0.9410381317138672
0.12006759643554688,-0.2985953912138939
-1.024782732129097,-0.4450320824980736
-0.8538960665464401,0.004541900125332177
-1.0738133639097214,-0.9063482284545898
-1.4206767082214355,0.12457369826734066
-0.6908178329467773,-0.475311316549778
-0.23931259289383888,-0.5176663026213646
-0.04066229797899723,-0.5492686852812767
0.7020235061645508,0.0853538978844881
0.6053686141967773,-0.391995906829834
0.7007002830505371,0.26367900893092155
1.1530160903930664,-0.31452178955078125
0.5247830972075462,-0.48067569732666016
0.2821684069931507,0.16438959166407585
0.3640532121062279,0.4523634910583496
-0.6226778030395508,0.2560376934707165
-0.3365517035126686,0.5450129881501198
0.38154128938913345,-0.0409006979316473
-0.1331091020256281,0.22366050630807877
0.2645134925842285,-0.2384066954255104
0.6935834884643555,0.27185680344700813
0.41871070861816406,-0.395965613424778
0.3391861915588379,-0.18717050552368164
0.30339960008859634,-1.0384917259216309
0.38470029830932617,-0.42766328901052475
0.035774700809270144,-0.04473919980227947
-0.10718110017478466,0.0022173000616021454
-0.4877448081970215,0.45669078826904297
0.03070829901844263,0.0042677001329138875
0.9691476821899414,0.07363560143858194
-0.07780789863318205,0.7184267044067383
-0.009810900082811713,0.812530517578125
0.5889534950256348,0.8697032928466797
0.06959440186619759,0.4187583923339844
0.18091199919581413,0.37010911852121353
0.3414154052734375,0.07933380082249641
-0.04973410163074732,0.2961874008178711
0.1043797004967928,0.17217399552464485
0.41556358337402344,-0.37457939237356186
0.060236500576138496,-0.09369850158691406
0.3691316023468971,-0.48592090606689453
0.7100582122802734,-0.42409900575876236
0.2734302915632725,0.08358960039913654
0.22258760407567024,-0.06848569959402084
0.3312230110168457,-0.37021640688180923
0.09332899935543537,-0.49369338899850845
-0.05292890127748251,-0.4298210144042969
0.09504560381174088,-0.2907991036772728
-0.08685589767992496,0.33042430877685547
-0.3571629896759987,-0.09926560334861279
-0.6012440100312233,-0.5790472030639648
-0.2317786030471325,-0.07588860113173723
-0.3764986991882324,0.045204199850559235
-1.0474920272827148,0.5685805901885033
-0.5520224943757057,0.550687313079834
-0.08897780440747738,0.5791664123535156
-0.5222797021269798,0.8640050888061523
-0.46669241040945053,1.0663747787475586
0.06780620198696852,0.8826137334108353
-0.1604318991303444,1.0938643664121628
-0.26663539931178093,0.6479024887084961
-0.3275037184357643,0.5558013916015625
0.13873579911887646,0.3101707063615322
0.12463330291211605,0.8535624295473099
-0.09281639941036701,0.16034839674830437
0.7813453674316406,0.8591294288635254
0.38449760526418686,0.237882100045681
0.08327960036695004,-0.23790599778294563
0.4389166831970215,-0.05433559883385897
0.2318858914077282,0.443875789642334
-0.4105805978178978,0.34258369356393814
-0.6470561027526855,1.2616276741027832
-0.20731689408421516,0.22536519914865494
-0.11600259691476822,0.10565520264208317
-0.31729940325021744,-0.49681659787893295
-0.26619430631399155,0.2742170915007591
-0.24040939286351204,-0.0879644975066185
-0.14405249617993832,0.6426454335451126
-0.20140409469604492,0.2755879983305931
-0.6374002248048782,0.10545250028371811
-0.26398900896310806,-0.7141709327697754
-0.1557112019509077,-0.46225789934396744
-0.5110859870910645,-0.7523536682128906
-0.20598169416189194,-0.29162170365452766
-0.31169649213552475,-0.3248811140656471
-0.08775000460445881,-0.2093195915222168
-0.08493660017848015,-0.06829500198364258
-0.6117343902587891,0.09926560334861279
-0.26553869247436523,-0.13642310164868832
0.41521791368722916,-0.08561610244214535
-0.053262701258063316,-0.15846490859985352
0.02824069932103157,0.3603934869170189
0.43807029724121094,0.24143459275364876
0.25473829358816147,0.6926059722900391
-0.10976790450513363,-0.03228189889341593
0.25675300508737564,0.15817880630493164
0.5763053894042969,0.19031759351491928
-0.014495799550786614,0.5473732948303223
0.3491998091340065,0.024414099752902985
0.46317581087350845,-0.14215709641575813
-0.04819630179554224,-0.20139219239354134
0.16084909439086914,-0.02702469937503338
-0.0188470003195107,0.847172737121582
-0.28328899294137955,0.4563688859343529
0.39232969284057617,-0.2346516028046608
0.06811620201915503,-0.5432248115539551
-0.10079150088131428,-0.5234599113464355
-0.16409160569310188,-0.42296651750802994
0.10156629607081413,0.3323078155517578
-0.09458069689571857,-0.08178950287401676
-0.3063678927719593,-0.4596232995390892
0.4174352064728737,-0.6466388702392578
0.40973421186208725,-0.22208690643310547
-0.10129209607839584,-0.0731348991394043
0.5557417869567871,0.10911229997873306
0.7912039756774902,0.18264060840010643
-0.3464936837553978,-1.02311372756958
-0.307536106556654,-0.7863997668027878
0.4636644944548607,-0.5684256926178932
0.263595599681139,0.3660440072417259
-0.12007949873805046,-0.5866289138793945
0.7912517338991165,-1.179969310760498
1.2275099754333496,-0.7962822914123535
0.5727291107177734,-0.7943152636289597
0.15832189470529556,-0.0067591998958960176
0.7956027984619141,0.28754470869898796
0.4984736070036888,0.4530787095427513
-0.4709481820464134,0.11065009981393814
-0.6324529647827148,0.5779623985290527
-0.1874208077788353,0.8076786994934082
-0.6267786026000977,0.9351611137390137
-0.8211135864257812,0.6238460913300514
-0.11748080141842365,0.6678581237792969
0.5034447088837624,-0.12006759643554688
-0.06381270010024309,0.484919510781765
0.37766698747873306,0.474703311920166
0.1313090045005083,0.7081508636474609
0.17453430220484734,-0.14072660356760025
